Score	Summary
0.6111111111111112	В ближайшие месяцы функцией смогут воспользоваться пользователи платной подписки Twitter Blue. В 2020 году бывший глава компании Джек Дорси говорил, что кнопка редактирования в соцсети, вероятно, не появится никогда
-0.3793103448275862	Компания намерена обратиться в суд, чтобы сделка была закрыта на условиях, которые были согласованы с Маском. Согласно договоренностям, в случае срыва сделки бизнесмен должен заплатить $1 млрд неустойки
-0.6551724137931034	Twitter подаст в суд на главу Tesla и SpaceX Илона Маска, который отказался покупать соцсеть.
-0.4285714285714286	Twitter потребовала через суд от главы Tesla и SpaceX Илона Маска завершить сделку по приобретению социальной сети за $44 млрд, обвинив его в отказе выполнять обязательства перед платформой и ее акционерами, пишут The New York Times и The Guardian.
-0.5714285714285714	Мировой суд Таганского района Москвы оштрафовал Twitter на 3 млн руб.
-0.5714285714285714	Мировой суд Москвы рассмотрит 28 апреля протокол об административном правонарушении против социальной сети Twitter за неудаление информации, запрещенной в России, сообщили РБК в пресс-службе Таганского районного суда.
-0.5757575757575757	Компания Twitter обвинила американского бизнесмена Илона Маска в нарушении соглашения о неразглашении из-за инициированной проверки 100 разных аккаунтов соцсети.
-0.8064516129032258	Соцсеть с мая 2013 года по сентябрь 2019 года вводила в заблуждение пользователей по поводу использования персональных данных, утверждают американские власти
-0.3529411764705882	Соцсеть с мая 2013 года по сентябрь 2019 года вводила в заблуждение пользователей по поводу использования персональных данных, утверждают американские власти
-0.3617021276595744	Совет директоров Twitter принял меру, которая должна защитить компанию от «нежелательного и ни к чему не обязывающего» предложения Илона Маска о выкупе соцсети
-0.2307692307692307	"МОСКВА, 28 июл - РИА Новости/Прайм. Французская TotalEnergies решила зафиксировать убыток от обесценения своей доли в российской компании ""Новатэк"" на общую сумму 3,5 миллиарда долларов, говорится в отчете компании. ""По состоянию на 30 июня 2022 года TotalEnergies зафиксировала в своей отчетности новый убыток от обесценения в размере 3 513 миллионов долларов США, связанный в основном с потенциальным влиянием международных санкций на стоимость ее доли в ""Новатэке"", - говорится в отчете. Компания напоминает, что по итогам первого квартала уже фиксировала убыток от обесценения в размере 4,095 миллиарда долларов, который в основном был связан с влиянием сложившейся ситуации на проект постройки производства сжиженного природного газа (СПГ) ""Арктик СПГ 2"". С тех пор были введены новые санкции ЕС, создающие дополнительные риски для проекта, сообщается в отчете. Французская TotalEnergies (бывшая Total) - одна из крупнейших энергетических компаний в мире, второй по величине поставщик СПГ на мировой рынок. Штат сотрудников насчитывает около 100 тысяч человек более чем в 130 странах. В России компания владеет 19,4% в ""Новатэке"", 20% в компании ""Ямал СПГ"", 10% в компании ""Арктик СПГ 2"", 10% в перевалочных терминалах в Мурманске и на Камчатке, 49% в СП ""Тернефтегаз"". Также компания владеет 20% в Харьягинском СРП, однако TotalEnergies согласилась передать эту долю ""Зарубежнефти"". *Сообщение носит информационный характер, не является индивидуальной инвестиционной рекомендацией или предложением приобрести упомянутые ценные бумаги.Приобретение иностранных ценных бумаг связано с дополнительными рисками"
-0.6666666666666667	Компания Total прекратила инвестиции в проект «Арктик СПГ-2». В компании объяснили это решение санкциями ЕС, введенными 8 апреля
-0.2142857142857142	Сотрудники SpaceX написали письмо с жалобой на поведение основателя компании Илона Маска на публике, так как это негативно сказывается на репутации предприятия, пишет издание The Verge.
0.2307692307692307	Конгрессмены прибыли в Киев из Западной Украины на поезде. Они осмотрели соседние город Бучу и село Бородянка. О возможном визите в Киев официальных лиц США писала Politico, затем информацию подтвердил президент США Джо Байден
0.081081081081081	По данным издания, VK предложил за покупку сервиса 65-80 млрд руб., в то время как нидерландская Prosus оценивает актив в 213 млрд руб. Кроме этого, владелец Avito полагает, что VK «тестно связан с государством»
-0.1538461538461538	По данным издания, VK предложил за покупку сервиса 65–80 млрд руб., в то время как нидерландская Prosus оценивает актив в 213 млрд руб. Кроме этого, владелец Avito полагает, что VK «тесно связан с государством»
0.7209302325581395	При этом акционеры Skyeng ведут переговоры и с другими крупными игроками рынка онлайн-образования, пишет издание
-0.7142857142857142	"МОСКВА, 27 июл - РИА Новости/Прайм. Siemens не выполняет работы по ремонту неисправных двигателей для ""Северного потока"", сообщил зампред правления ""Газпрома"" Виталий Маркелов. ""Еще один вопрос связан с неисправными двигателями, которые находятся на компрессорной станции в состоянии вынужденного простоя из-за аварийных отказов. Компания Siemens не выполняет работ по устранению данных проблем"", - сказал он в эфире телеканала ""Россия 24"". ""Газпром"" 25 июля сообщил, что останавливает на компрессорной станции (КС) ""Портовая"" - критически важном объекте для ""Северного потока"" - эксплуатацию еще одного газотурбинного двигателя Siemens. Это связано с необходимостью отправить его на регламентный ремонт (в соответствии с предписанием Ростехнадзора и с учетом технического состояния двигателя). Теперь суточная производительность ""Портовой"" не превышает 33 миллиона кубометров в сутки.  Компания снизила поставки по магистрали с середины июня - сначала примерно до 60% от проектной мощности (не более 100 миллионов кубометров), а затем - до примерно 40% (не более 67 миллионов кубометров). Тогда ""Газпром"" объяснил это задержками в возврате газоперекачивающих агрегатов (ГПА) для магистрали из ремонта с канадского завода (Канада наложила на компанию санкции), выработкой у ГПА межремонтного ресурса и техническими неисправностями двигателей. "
-0.5294117647058822	Англо-голландская Shell отстранилась от управления СП с «Газпром нефтью» — «Салым петролеум девелопмент» и обнулила стоимость актива, следует из отчета компании.
-0.1333333333333333	Shell, осудившая еще в марте действия России на Украине, продала ЛУКОЙЛу свой розничный бизнес из 411 АЗС в стране и завод смазочных материалов. Это первый крупный актив в РФ, от которого Shell удалось избавиться в рамках поэтапного выхода. По оценке аналитиков, благодаря сделке доля заправок ЛУКОЙЛа в ряде крупных регионов может превысить 30%. По мнению собеседников “Ъ”, сделка прошла с дисконтом к рыночной цене и не содержит условий обратного выкупа активов.
-0.125	Чистые расходы компании Shell от продажи сети АЗС и завода смазочных материалов в Торжке компании ЛУКОЙЛ составили $83 млн, сообщается в квартальном отчете британско-нидерландской компании.
-0.28	Англо-голландская Shell отстранилась от управления СП с «Газпром нефтью» — «Салым Петролеум Девелопмент» — и обнулила стоимость актива, следует из отчета компании.
-0.5555555555555556	Shell объявила о решении продать доли в совместных предприятиях с «Газпромом» в конце февраля. На минувшей неделе компания приступила к поэтапному выводу сотрудников из проектов
-0.4482758620689655	«Газпром» объявил о форс-мажорных обстоятельствах в отношении поставок газа в Европу как минимум одному крупному потребителю, со ссылкой на письмо компании сообщил Reuters.
0.2195121951219512	Параг Агравал сообщил, что пока неизвестно, в каком направлении будет двигаться компания после того, как будет закрыта сделка с Маском. Он также заверил сотрудников, что увольнения не планируются
-0.6190476190476191	Два ведущих оборонных подрядчика США — компании Raytheon и Lockheed Martin — сообщили о проблемах с продажами из-за недостатка запчастей и рабочей силы, пишет Financial Times.
-0.0714285714285714	Немецкая компания RWE получила от «Газпрома» письмо о форс-мажоре, сообщили РБК в ее пресс-службе.
-0.4545454545454546	Пополнить баланс App Store и iTunes с «QIWI Кошелька» нельзя из-за решения поставщика услуги. Речь идет не об Apple, о дистрибьюторе кодов для пополнения сервисов в России
0.5789473684210527	Крупнейший в России производитель серебра Polymetal предупредил об увеличении числа серебряных слитков на своих складах. Компания не может их поставлять на основной рынок — в Европу — из-за западных санкций
0.4634146341463414	Polymetal отложил строительство производства на крупном золоторудном проекте Ведуга в Красноярском крае на год-полтора, чтобы перепроектировать его под оборудование из Китая и России. Компания планировал вложить в него $447 млн
-0.2941176470588235	Polymetal первым из крупных российских промышленных холдингов рассматривает вариант разделения бизнеса из-за санкций. Компания, зарегистрированная на острове Джерси, может продать российские активы и сосредоточиться на развитии казахстанского бизнеса, на который сейчас приходится треть выручки. Такая сделка позволит Polymetal сохранить доступ к иностранным рынкам капитала. Российские активы, вероятно, отойдут крупнейшему акционеру холдинга, группе ИСТ.
-0.2222222222222222	Главной целью возможной сделки в Polymetal назвали «восстановление акционерной стоимости компании за счет переоценки рынком активов в Казахстане до справедливой стоимости и снижения рисков текущей деятельности»
-0.6190476190476191	МКБ и Россельхозбанку грозит отключение от SWIFT, под новые санкции ЕС также может попасть Сбербанк, узнала Politico. В марте Евросоюз отключил от международной системы семь российских банков
0.5	Члены правления Swedish Match одобрили сделку, она может быть заключена до 30 сентября. Philip Morris выкупит акции компании по цене, почти на 40% превышающей рыночную
-0.7142857142857142	Госзаказчики не смогли закупить препарат от пневмококка и комбинированную вакцину: зарубежные компании и их российские партнеры отказались от аукционов. Поставки стали невыгодны из-за валютных колебаний и подорожания логистики
-0.3103448275862068	Польская энергетическая компания PGNiG получила письмо от «Газпрома», в котором говорится о полной приостановке поставок по Ямальскому контракту.
0.588235294117647	В компании подчеркнули, что новая процедура оплаты российского газа не нарушает санкции. Прежде в OMV отрицали планы открыть рублевый счет
-0.5135135135135136	Nokia уходит с российского рынка, заявил Reuters глава компании Пекка Лундмарк.
0.6799999999999999	По данным издания, Маск пока не смог найти партнеров для финансирования заявки на покупку Twitter, поскольку некоторые потенциальные инвесторы сомневаются из-за «непредсказуемого поведения» предпринимателя
0.8378378378378379	Американский бизнесмен Илон Маск готов инвестировать $10-15 млрд собственных средств на финансорование заявки стоимостью в $43 млрд по приобретению Twitter.
0.6000000000000001	По словам источников издания, из-за принятых советом директоров Twitter мер по защите от поглощения, Маск начал поиск потенциальных партнеров для совместного приобретения соцсети
-0.6744186046511629	Стриминговый сервис Netflix потерял 200 тыс. подписчиков из-за инфляции и конкуренции на рынке. Еще 700 тыс. подписчиков сервис потерял из-за решения уйти из российского рынка
0.2777777777777777	Американский стриминг-сервис Netflix объявил, что работает над спин-оффом сериала «Очень странные дела» (Stranger Things).
-0.1707317073170731	Вопреки прогнозу в 2 млн пользователей сервис отчитался о потере 970 тыс. абонентов. Наибольший отток — 1,3 млн — зафиксирован в США и Канаде из-за подорожания подписки
-0.631578947368421	Сайт стриминг-сервиса в России открывается только с помощью VPN, однако пользователи в других странах также сообщают о проблемах с доступом. В начале марта Netflix приостановил деятельность в России
0.6071428571428572	Участниками шоу станут 456 человек. Они будут соревноваться за $4,56 млн, это самый большой единовременный денежный приз в истории реалити
0.35	Netflix добавит более дешевый тариф для своего стримингового сервиса с рекламными вставками из-за падения числа платных подписчиков.
0.8518518518518519	Компания Netflix анонсировала выход второго сезона южнокорейского сериала в жанре выживания «Игра в кальмара», выпустив 10-секундный ролик.
0.4090909090909091	Twitter за шесть лет к 2028 году нарастит свой годовой доход до $26,4 млрд, тогда как в прошлом году социальная сеть заработала $5 млрд, говорится в презентации бизнесмена Илона Маска для инвесторов, сообщила The New York Times.
-0.1578947368421053	Apple с 2016 года активно работает над устройствами для дополненной реальности. Ранее выпустить VR-гарнитуру компании мешала недостаточная вычислительная мощность устройства, представить ее в этом году не даст проблема с батареей
-0.5454545454545454	Россия допустила дефолт по внешним долговым обязательствам по мнению Moody's.
-0.411764705882353	Минфин произвел купонные выплаты на $22,9 млн по еврооблигациям в белорусских рублях, что в международном рейтинговом агентстве расценили как неуплату долга
-0.8888888888888888	Минфин произвел купонные выплаты на $22,9 млн по еврооблигациям в белорусских рублях, что в международном рейтинговом агентстве расценили как неуплату долга
-0.7037037037037037	Агентство отметило, что выплата купонного дохода в рублях, которую Минфин провел 4 апреля, противоречит условиям контрактов. Moody's расценит ее как дефолт, если к концу льготного периода инвесторам не поступят выплаты в долларах
-0.3333333333333333	Агентство Moody's рассмотрело гипотетический сценарий конфликта между Россией и НАТО. Военная эскалация маловероятна, пишут эксперты, в том числе из-за суровых гуманитарных, политических и экономических последствий
0.0588235294117647	Криптовалюты в условиях санкций неэффективны для России из-за ограниченного рынка и применения на биржах механизмов по отслеживанию платежей, считают в Moody's. Разрешить криптоактивы для внешней торговли просил российский бизнес
-0.5151515151515151	Ранее об отзыве суверенного рейтинга России сообщило агентство Fitch, объяснив это санкциями Европейского союза
-0.3	Ранее об отзыве суверенного рейтинга России сообщило агентство Fitch, объяснив это санкциями Европейского союза
-0.1999999999999999	Всего эксперты агентства насчитали семь главных рисков, которые угрожают развитию экономик стран «Большой двадцатки», однако украинский кризис по своим последствиям и угрозам они поместили на первое место
-0.8620689655172413	"МОСКВА, 28 июл - РИА Новости/Прайм. Международная платежная система Mastercard оценила потери во втором квартале в связи с приостановкой деятельности в России в 26 миллионов долларов, сообщила компания в финансовой отчетности. ""Убыток до налогообложения во втором квартале 2022 года в 26 миллионов долларов США был напрямую связан с введенными санкциями и приостановкой нашей деятельности в РФ"", - сообщила компания. Общие потери составили 33 миллиона долларов, в основном за счет дополнительных расходов на сотрудников, что частично скомпенсировала прибыль в 6 миллионов долларов, уточняет компания. В апреле компания отчиталась, что в связи с введенными санкциями и приостановкой деловых операций в России квартальный убыток от деятельности в РФ составил 4 миллиона долларов. Masterсard Inc. - оператор одной из крупнейших платежных систем в мире. Международные системы Visa и Mastercard в начале марта сообщили, что приостанавливают операции в России. *Сообщение носит информационный характер, не является индивидуальной инвестиционной рекомендацией или предложением приобрести упомянутые ценные бумаги. Приобретение иностранных ценных бумаг связано с дополнительными рисками"
-0.631578947368421	Издание утверждает, что один из мировых лидеров в морских перевозках энергоносителей продает танкеры, чтобы погасить имеющиеся западные кредиты
-0.2272727272727273	"МОСКВА, 29 июл - РИА Новости. Американская компания Kraft Heinz продает свой бизнес по производству детского питания в России, пишет в пятницу газета Коммерсант со ссылкой на источники в инвесткругах и крупных производителях продуктов. ""По информации ""Ъ"", компания выставила на продажу свой бизнес по выпуску детского питания, включающий два завода мощностью 30 тысяч тонн продукции в год и локальные бренды, стоимость которого оценивается в 3 миллиарда рублей"", - говорится в материале газеты. Газета уточняет, что на продажу, согласно ее данным, выставлены предприятия ""Хайнц-Георгиевск"" в Ставропольском крае, Ивановский комбинат детского питания и бренды ""Умница"" и ""Сами с усами"". Kraft Heinz также владеет предприятием ""Петропродукт-Отрадное"" в Ленинградской области, этот бизнес концерн не продает, добавляет газета со ссылкой на источники в отрасли. Среди потенциальных покупателей источники издания называют ""family offices, также продажа обсуждалась с ГК ""Черноголовка"". ""По словам одного из собеседников ""Ъ"", Kraft Heinz оценивает российский бизнес детского питания в 2,5-3 миллиарда рублей. Управляющий директор управления инвестиционного бизнеса Россельхозбанка Илья Шумов отмечает, что это примерно соответствует балансовой стоимости собственного капитала ООО ""Хайнц-Георгиевск"" и ООО ""Ивановский комбинат детского питания"""", - добавляется в материале. "
-0.4814814814814814	Из-за кризиса, возникшего из-за военных действий РФ на Украине, американский производитель питания Kraft Heinz намерен сократить свое присутствие на российском рынке. По информации “Ъ”, компания выставила на продажу свой бизнес по выпуску детского питания, включающий два завода мощностью 30 тыс. тонн продукции в год и локальные бренды, стоимость которого оценивается в 3 млрд руб. Рынок детского питания пострадал в разгар пандемии, но интерес к активам должен быть высоким.
-0.4210526315789473	Американская компания Johnson & Johnson решила приостановить поставки средств личной гигиены в Россию.
-0.3103448275862068	Аналитики JPMorgan Chase & Co. ухудшили прогноз по росту экономики США, сообщает Bloomberg.
-0.5151515151515151	Материал дополняется.
-0.375	Минэкономики Германии прорабатывает сценарии на случай прекращения поставок энергоносителей из России.
-0.853658536585366	Американская нефтесервисная корпорация Halliburton из-за американских и европейских санкций свернет ряд контрактов в России к 15 мая, сообщает Bloomberg со ссылкой на заявление компании.
0.2432432432432432	Активы «О2О» не вписываются в стратегию развития VK, которая фокусируется на соцсетях и мессенджерах, сообщил источник Forbes. Компании может достаться Delivery Club, который затем могут обменять на «Новости» и «Дзен»
0.4666666666666666	VK рассматривает покупку краснодарского сервиса Tvil.ru и ульяновского сервиса «Суточно.ру» и планирует выйти на российский рынок онлайн-бронирования жилья, пишет издание
0.641025641025641	В числе потенциальных покупателей «Кухни на районе» — петербургские сервисы «2 Берега» и «Dostaевский». В конце марта источники РБК сообщали, что VK и «Сбер» рассматривают продажу сервиса в том числе «Яндексу»
0.5897435897435896	Ранее американская компания заявляла об ускорении темпов выхода с росийского рынка. При этом, отмечает Financial Times, Citi все же может сохранить лицензию на работу в России и присуствие в стране в каком-либо виде
-0.4285714285714286	На следующей неделе Евросоюз предъявит Apple обвинение в нарушении антимонопольного законодательства, сообщает Financial Times со ссылкой на четыре источника.
0.4615384615384615	При этом итальянская компания отказалась по просьбе «Газпром экспорта» внести поправки в действующие контракты между сторонами
0.0625	Enel — крупнейший акционер (56,43%) «Энел Россия», которую итальянская компания продаст за €137 млн. Если сделку одобрит ФАС, транзакция может завершиться уже к третьему кварталу
-0.6923076923076923	До этого компания приостановила в стране коммерческую активность и прекратила продажу программного обеспечения и сотрудничество с российскими оборонными предприятиями
-0.5652173913043479	Исключение Citi и JPMorgan могут сделать только для Газпромбанка и структуры Московской биржи — Национального клирингового центра, пишет Frank Media
-0.631578947368421	Американский производитель сетевого оборудования Cisco принял решение свернуть бизнес в России и Белоруссии, сообщили Reurers в компании.
-0.1794871794871795	Чиновники из администрации Джо Байдена опасаются возврадщения Дональда Трампа и его сторонников в Twitter после покупки социальной сети Илоном Маском, рассказали собеседники CNBC. Сам Трамп ранее заявил, что делать это не намерен
0.4375	Возглавить компанию Маск может после завершения сделки по ее покупке, ожидается, что это произойдет до конца года. Сейчас пост гендиректора занимает Параг Агравал
0.5172413793103448	Один из крупнейших производителей микросхем и чипов Broadcom приобретет акции одного из лидирующих разработчиков программного обеспечения для виртуализации VMware
-0.0555555555555555	В первом квартале этого года на фоне военной спецоперации на Украине у Booking.com общее число бронирований снизилось по сравнению с допандемийным 2019 годом на 9%, без учета России, Белоруссии и Украины — только на 6%
-0.1612903225806451	Сервис обвиняли в навязывании паритета цен на бронирование, из-за которого отелям приходилось предлагать лучшую цену на номера именно на Booking. Компания пыталась оспорить решение, но проиграла в судах
-0.8	В аэропорту Южно-Сахалинска аварийно приземлился самолет Boeing-777 авиакомпании «Аэрофлот» из Москвы, сообщает агентство Sakhalin.info.
0.5428571428571429	На фоне сообщений о том, что Twitter близка к сделке с Маском, акции компании выросли на премаркете более чем на 5%
0.5	Компания Apple планирует начать выпуск ноутбуков нестандартных для компании размеров с собственными процессорами в попытке расширить свое присутствие на рынке, пишет Bloomberg со ссылкой на источники, знакомые с вопросом.
-0.4594594594594594	Apple намерена проявить осторожность и замедлить финансирование и найм сотрудников в некоторые отделы. Ранее в корпорации сообщали о сложностях в связи с коронавирусными ограничениям в Китае и остановками производства
0.0638297872340425	«Газпром» отправил своим клиентам в Европе письмо, в котором заверил, что оплата газа в рублях не будет считаться нарушением введенных против России санкций, сообщает Bloomberg.
-0.5714285714285714	Компании в середине 2021 года по ошибке передали адреса и номера телефонов пользователей хакерам, которые выдавали себя за сотрудников правоохранительных органов
0.3488372093023255	Prosus заявила о намерении продать Avito в мае. По данным Bloomberg, активом интересуется VK, а также «структура, связанная с бизнесменом Владимиром Потаниным». По мнению аналитиков, актив может быть оценен от 67 до 100 млрд руб.
0.3999999999999999	Общее число таких компаний достигло 20. Фактически оплату провели четыре импортера российского газа, от остальных клиентов платежи за апрельские поставки ожидаются позже в мае
-0.3333333333333333	Руководство Twitter подаст иск в суд против основателя Space X и Tesla Илона Маска из-за его отказа от покупки компании в начале недели.
0.6571428571428573	VK и «Сбер» ведут переговоры о продаже сервиса доставки еды Delivery Club, одним из вариантов сделки является продажа сервиса «Яндексу», сообщили источники The Bell и ТАСС.
-0.4736842105263157	Немецкая Bayer пытается через суд взыскать более 400 млн руб. с российских «Нативы», «Фармасинтеза» и его контрагента. Спор мог развернуться вокруг аналогов онкопрепарата, разработанного Bayer на основе сорафениба. Юристы считают, что правообладатель в лучшем случае сможет компенсировать 0,5% от общей суммы проданных дженериков. Худший вариант развития событий в текущих условиях предполагает отказ фармкомпаниям из «недружественных» стран в защите интеллектуальных прав в России «во благо общества».
0.7857142857142858	Пользователи смогут выбрать смартфон в качестве основного устройства аутентификации, после чего у них появится возможность заходить на сайты и в приложения путем биометрического сканирования или ввода PIN-кода на мобильном
0.1666666666666666	Режим предназначен для небольшого количества пользователей, которые «сталкиваются с серьезными целенаправленными угрозами своей цифровой безопасности». Он будет ограничивать функции iPnone, iPad, MacBook Pro и Mac
-0.2121212121212121	Единственным платежным решением для владельцев iPhone в России пока остается «СБПэй», которое большинство крупных банков до последнего времени игнорировали. При этом количество выпущенных виртуальных карт уже достигает 35 млн, а работающих в стране iPhone — превышает 20 млн. Однако потребительские качества сервиса все еще оставляют желать лучшего и сохраняется риск его блокировки, как это произошло с платежной системой «Мир».
-0.4666666666666666	Продажи iPod продолжатся до тех пор, пока остаются в наличии уже произведенные устройства, предупредили в Apple. В корпорации пояснили, что функции плеера внедрены во всю линейку устройств компании
0.5	Apple представила следующие версии операционной системы iOS для различных типов устройств и вторую модель процессора. Сроки запуска новых функций в России не известны, как и то, возобновит ли Apple поставки в страну
0.6170212765957446	Американская компания Apple опубликовала финансовые показатели за второй квартал 2022 финансового года, который закончился 26 марта.
0.3333333333333333	Стоимость бренда Apple составитель рейтинга, компания Kantar, оценила в $947 млрд. За ней следуют Google и Amazon, последний возглавлял список три предыдущих года
-0.3636363636363636	Компания должна заплатить 2 млн руб. за нарушение законодательства о персональных данных. Решение о штрафе суд вынес также в отношении Zoom Video Communications, ее оштрафовали на 1 млн руб.
0.375	Alibaba Group намерена провести первичное размещение своих акций на бирже в Гонконге, где уже торгуют «вторичными» акциями компании. Это позволит ей расширить пул инвесторов и избежать рисков делистинга с американского рынка
0.08	Спрос на беспроводные наушники в России, в отличие от других сегментов электроники, в первом полугодии вырос на 10–15% в штуках, утверждают ритейлеры. Но до 80% продаж в низком ценовом сегменте наушников сейчас занимают копии, доля которых растет. Эксперты полагают, что подобные устройства в перспективе могут в значительной степени заменить наушники известных марок.
